"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"South Carolina St.",54.7095070422535,306,17.6130109016015,137,39.2464678178964,364,51.8485915492958,363
2026,"South Dakota",56.3318777292576,347,16.8094391465977,189,31.0249307479224,188,30.6404657933042,62
2026,"South Dakota St.",51.1807817589577,180,15.3235547886109,283,26.865671641791,33,34.6091205211726,163
2026,"South Florida",49.8911465892598,111,18.2982890202791,97,31.8390804597701,235,41.3642960812772,313
2026,"Southeast Missouri",52.0572450805009,219,19.3122939236929,60,27.4961597542243,49,48.479427549195,362
2026,"Southeastern Louisiana",52.2864538395168,230,19.3717859862584,59,31.5638450502152,224,42.7955133735979,323
2026,"Southern",54.6564195298373,303,18.9265967075608,75,32.398753894081,260,44.122965641953,335
2026,"Southern Illinois",48.5507246376812,68,18.1873102176436,107,28.7970838396112,91,34.5537757437071,161
2026,"Southern Indiana",48.4164687252573,65,17.0025402201524,177,32.8224776500639,277,36.0253365003959,205
2026,"Southern Miss",52.3328149300156,232,17.8450259330032,128,28.2247765006386,70,40.9797822706065,306
2026,"Southern Utah",53.9140445126631,281,14.6133973539313,317,34.5528455284553,324,28.2425172678434,37
2026,"St. Bonaventure",54.0420371867421,285,18.1848459616986,108,30.1564722617354,146,34.4381568310428,157
2026,"St. John's",47.9452054794521,52,20.2176556996415,24,32.2903629536921,255,33.1811263318113,120
2026,"St. Thomas",51.9095869056898,212,18.231806716896,103,27.9194630872483,58,31.0989867498051,76
2026,"Stanford",51.8890675241158,211,18.996828602534,72,29.0633608815427,105,41.8006430868167,316
2026,"Stephen F. Austin",45.3820319059614,12,17.2032264972518,165,29.5060080106809,128,32.9974811083123,116
2026,"Stetson",56.3205417607223,346,15.5370486191119,274,31.5352697095436,222,29.6463506395786,54
2026,"Stonehill",48.6671744097487,72,12.6670296988229,360,25.4067584480601,10,30.8453922315308,69
2026,"Stony Brook",50.2749410840534,128,16.5864594482979,207,31.8356867779204,234,34.3283582089552,151
2026,"Syracuse",47.9880774962742,55,18.8738399799348,78,32.4940047961631,269,34.7242921013413,167
2026,"TCU",50.0781860828772,118,19.7407425211107,45,29.4666666666667,127,32.2126661454261,100
2026,"Tarleton St.",55.7978196233895,335,24.1790854552241,1,34.125636672326,312,46.6798810703667,353
2026,"Temple",50.3319502074689,133,16.1205790396328,238,31.4245810055866,215,32.1161825726141,99
2026,"Tennessee",46.8725868725869,30,16.7886072641756,190,28.6054827175209,83,35.5212355212355,194
2026,"Tennessee Martin",45.2542372881356,10,18.6694457062947,84,31.1868686868687,197,37.2033898305085,229
2026,"Tennessee St.",52.8318584070796,251,19.7487939501934,43,30.8955223880597,178,42.9203539823009,324
2026,"Tennessee Tech",52.9065200314218,253,15.6232524927519,266,32.7445652173913,275,32.3644933228594,103
2026,"Texas",49.6865203761756,104,14.5555874277753,319,27.4809160305344,48,40.8307210031348,302
2026,"Texas A&M",50.1847745750185,121,19.6066602316602,50,30.6954436450839,172,35.1810790835181,181
2026,"Texas A&M Corpus Chris",50.7042253521127,152,19.9507123150485,33,29.7560975609756,135,44.3661971830986,339
2026,"Texas Southern",55.2656546489564,324,15.6861237396795,263,31.404958677686,211,46.0151802656546,346
2026,"Texas St.",51.7174082747853,205,18.492455989999,91,27.6129032258065,51,38.71975019516,266
2026,"Texas Tech",50.302343159486,130,15.5817061642273,269,29.0076335877863,102,31.8972033257748,92
2026,"The Citadel",55.9732664995823,339,13.9323774374893,342,30.5354558610709,165,35.9231411862991,202
2026,"Toledo",55.2180685358255,320,18.9501290131551,74,35.6449375866852,338,27.1806853582555,26
2026,"Towson",50.665004156276,150,16.2437262123463,225,26.4746227709191,29,31.2551953449709,81
2026,"Troy",51.0301692420898,169,17.6799056232796,134,31.7132442284326,232,33.4069168506255,123
2026,"Tulane",51.1885245901639,181,17.9440812352205,122,35.8592692828146,342,38.0327868852459,259
2026,"Tulsa",50.3990422984836,137,15.8802450782411,256,28.8537549407115,95,32.0830007980846,96
2026,"UAB",50.4428044280443,139,16.4603921813137,214,26.6666666666667,30,31.3653136531365,82
2026,"UC Davis",52.7640264026403,248,18.7743239406037,81,31.2154696132597,199,40.016501650165,289
2026,"UC Irvine",44.1154138192863,4,18.2945216954264,99,31.9396051103368,240,28.6256643887623,40
2026,"UC Riverside",53.4588777863182,269,15.4581904255833,279,30.9711286089239,182,39.2006149116065,276
2026,"UC San Diego",48.5952923310554,70,16.5025112517122,212,28.1622911694511,67,31.7388003037206,88
2026,"UC Santa Barbara",54.0307971014493,284,18.2126217704363,104,26.2839879154079,24,43.9311594202899,332
2026,"UCF",52.4502297090352,239,16.2371648887291,228,27.0557029177719,39,34.2266462480858,147
2026,"UCLA",48.8299531981279,80,18.8889067964607,77,31.6537467700258,228,36.1154446177847,208
2026,"UMBC",51.0896898575021,173,14.8938535067245,305,26.8847795163585,34,25.2305113160101,10
2026,"UMass Lowell",53.804347826087,277,14.4724715841212,323,29.8050139275766,137,29.2701863354037,50
2026,"UNC Asheville",51.0752688172043,171,15.5478516650909,272,30.9917355371901,187,38.2961124896609,262
2026,"UNC Greensboro",56.1538461538462,342,13.06015835442,355,30.2356020942408,151,30.8424908424908,68
2026,"UNC Wilmington",47.9115479115479,49,14.9719725393869,300,27.0805812417437,41,28.8288288288288,41
2026,"UNLV",53.0833333333333,261,18.3886833801564,94,32.0441988950276,245,47.5833333333333,359
2026,"USC",47.5947521865889,41,16.7663924208427,194,31.4148681055156,212,34.4752186588921,160
2026,"USC Upstate",50.6446414182111,148,16.0797883167108,242,31.283422459893,203,37.4697824335214,237
2026,"UT Arlington",47.2323049001815,36,18.0604990305226,116,28.9665211062591,100,43.3756805807622,327
2026,"UT Rio Grande Valley",48.585690515807,69,17.2738776846632,158,32.1808510638298,252,37.6871880199667,250
2026,"UTEP",51.5051740357479,197,18.9200438945018,76,33.8461538461538,307,44.590780809031,341
2026,"UTSA",54.0111199364575,283,14.8839871911841,306,38.2632293080054,359,34.6306592533757,165
2026,"Utah",53.1317494600432,262,14.2869784166874,329,32.9145728643216,279,30.8135349172066,67
2026,"Utah St.",48.2984293193717,62,21.8594355285003,11,31.043956043956,189,39.7033158813264,281
2026,"Utah Tech",50.6376594148537,147,17.5845488706614,140,34.2377260981912,316,34.2085521380345,145
2026,"Utah Valley",48.758865248227,76,21.3383871618717,15,30.9352517985612,180,38.031914893617,258
2026,"VCU",49.5192307692308,94,17.7031003719204,133,30.6196840826245,168,34.3934911242604,156
2026,"VMI",55.8306709265176,336,16.5458001830599,211,39.1483516483516,363,37.1405750798722,228
2026,"Valparaiso",49.5957962813258,99,17.2668178637372,161,30.4123711340206,159,38.5610347615198,264
2026,"Vanderbilt",46.8433359314108,29,18.5892737395318,87,27.970297029703,60,40.9197194076383,304
2026,"Vermont",51.7931609674729,206,13.9407863366422,341,23.0874316939891,3,37.5312760633862,239
2026,"Villanova",50.597609561753,144,18.5889602230675,88,32.2709163346614,254,28.207171314741,36
2026,"Virginia",45.0349107835531,8,16.1640350220759,234,29.3911007025761,124,36.5399534522886,218
2026,"Virginia Tech",49.5798319327731,97,18.4368491975989,93,33.373063170441,296,26.9607843137255,24
2026,"Wagner",52.0438683948156,218,15.0125104253545,298,30.8943089430894,177,43.469591226321,329
2026,"Wake Forest",51.929012345679,213,20.1373429719886,26,33.8215712383489,306,37.5771604938272,242
2026,"Washington",49.7818181818182,110,14.7001083661835,311,28.4503631961259,75,32.2181818181818,101
2026,"Washington St.",52.4607703281027,240,14.5131298471586,321,26.7241379310345,31,35.1640513552068,180
2026,"Weber St.",54.6332046332046,302,17.1118267348614,169,28.7837837837838,90,37.6833976833977,249
2026,"West Georgia",55.3471667996808,326,15.2871366790707,284,30.0569800569801,144,36.7118914604948,222
2026,"West Virginia",47.8656126482213,47,17.9061274633547,126,26.9476372924649,35,26.7193675889328,21
2026,"Western Carolina",55.8848797250859,337,14.3864498068814,327,28.7187039764359,88,42.3539518900344,319
2026,"Western Illinois",54.7442244224422,307,15.5507254059976,271,34.678624813154,326,37.3762376237624,236
2026,"Western Kentucky",50.2914238134888,129,17.862052303155,127,30.2030456852792,149,46.6278101582015,352
2026,"Western Michigan",53.9134054954205,280,13.7671300759535,344,31.043956043956,189,37.2189841798501,230
2026,"Wichita St.",48.0278422273782,57,16.3685256635099,218,29.8636926889715,139,33.5653518948182,127
2026,"William & Mary",51.3066871637202,189,19.6155417912003,49,32.1882951653944,253,35.0499615680246,175
2026,"Winthrop",51.5432098765432,201,17.1016813450761,171,29.3742017879949,123,37.5771604938272,242
2026,"Wisconsin",50.26395173454,126,14.6158530722139,316,25.7324840764331,14,33.0316742081448,117
2026,"Wofford",52.6356589147287,246,15.10233821289,295,30.026455026455,143,35.1162790697674,178
2026,"Wright St.",52.1176470588235,224,17.1221600263418,168,30.3355704697987,157,35.0588235294118,177
2026,"Wyoming",50.6372132540357,146,16.8233465493022,188,26.9754768392371,36,48.1733220050977,361
2026,"Xavier",53.2060518731988,264,16.9722685255342,179,29.040404040404,103,32.7089337175792,106
2026,"Yale",51.8822393822394,210,16.1153962571366,239,29.8850574712644,142,31.1776061776062,79
2026,"Youngstown St.",51.5771526001705,202,18.2574472299491,101,31.2408759124088,201,40.7502131287298,298
